searge,name
field_179550_j,canPlaceOnCacheBlock
field_179551_k,canPlaceOnCacheResult
field_179552_h,canDestroyCacheBlock
field_179553_i,canDestroyCacheResult
field_179555_bs,rabbit_hide
field_179556_br,rabbit_foot
field_179557_bn,cooked_mutton
field_179558_bo,rabbit
field_179559_bp,cooked_rabbit
field_179560_bq,rabbit_stew
field_179561_bm,mutton
field_179562_cC,prismarine_shard
field_179563_cD,prismarine_crystals
field_179564_cE,banner
field_179565_cj,armor_stand
field_179566_aV,cooked_fish
field_179567_at,jungle_door
field_179568_as,birch_door
field_179569_ar,spruce_door
field_179570_aq,oak_door
field_179571_av,dark_oak_door
field_179572_au,acacia_door
field_179785_b,hash
field_179786_a,url
field_179822_b,position
field_179871_c,LOGGER
field_179872_a,SYSOUT
field_179883_b,domain
field_179884_a,LOGGER
field_179990_j,insertion
field_180127_a,SENSITIVITY_ARRAY
field_180155_a,LOGGER
field_180156_h,showParticles
field_180161_b,lock
field_180162_a,EMPTY_CODE
field_180163_b,ORIENTATION_LOOKUP
field_180164_c,AXIS_LOOKUP
field_180165_a,FACING_LOOKUP
field_180205_F,timesTalkedToVillagerStat
field_180206_G,timesTradedWithVillagerStat
field_180207_j,distanceCrouchedStat
field_180208_k,distanceSprintedStat
field_180209_h,timeSinceDeathStat
field_180219_M,overpowered
field_180232_b,SERVER_LOCAL_EVENTLOOP
field_180249_b,server
field_180250_c,maxTickTime
field_180251_a,LOGGER
field_180256_e,type
field_180271_f,CUSTOMIZED
field_180272_g,DEBUG_WORLD
field_180370_a,SWITCH_MAP
field_180384_M,piston_extension
field_180385_bs,dark_oak_fence_gate
field_180386_br,jungle_fence_gate
field_180387_bt,acacia_fence_gate
field_180388_cO,double_stone_slab2
field_180389_cP,stone_slab2
field_180390_bo,oak_fence_gate
field_180391_bp,spruce_fence_gate
field_180392_bq,birch_fence_gate
field_180393_cK,standing_banner
field_180394_cL,wall_banner
field_180395_cM,red_sandstone
field_180396_cN,red_sandstone_stairs
field_180397_cI,prismarine
field_180398_cJ,sea_lantern
field_180399_cE,slime_block
field_180400_cw,iron_trapdoor
field_180401_cv,barrier
field_180402_cm,daylight_detector_inverted
field_180403_aR,jungle_fence
field_180404_aQ,birch_fence
field_180405_aT,acacia_fence
field_180406_aS,dark_oak_fence
field_180407_aO,oak_fence
field_180408_aP,spruce_fence
field_180409_at,dark_oak_door
field_180410_as,acacia_door
field_180411_ar,jungle_door
field_180412_aq,birch_door
field_180413_ao,oak_door
field_180414_ap,spruce_door
field_180415_a,FACINGARRAY
field_70009_b,buffer
field_70010_a,instance
field_70116_cv,serverPosZ
field_70117_cu,serverPosY
field_70118_ct,serverPosX
field_70121_D,boundingBox
field_70122_E,onGround
field_70123_F,isCollidedHorizontally
field_70124_G,isCollidedVertically
field_70125_A,rotationPitch
field_70126_B,prevRotationYaw
field_70127_C,prevRotationPitch
field_70128_L,isDead
field_70130_N,width
field_70131_O,height
field_70132_H,isCollided
field_70133_I,velocityChanged
field_70134_J,isInWeb
field_70136_U,lastTickPosZ
field_70137_T,lastTickPosY
field_70138_W,stepHeight
field_70140_Q,distanceWalkedModified
field_70141_P,prevDistanceWalkedModified
field_70142_S,lastTickPosX
field_70143_R,fallDistance
field_70144_Y,entityCollisionReduction
field_70145_X,noClip
field_70146_Z,rand
field_70147_f,entityRiderYawDelta
field_70148_d,firstUpdate
field_70149_e,entityRiderPitchDelta
field_70150_b,nextStepDistance
field_70151_c,fire
field_70152_a,nextEntityID
field_70153_n,riddenByEntity
field_70154_o,ridingEntity
field_70155_l,renderDistanceWeight
field_70156_m,preventEntitySpawning
field_70158_ak,ignoreFrustumCheck
field_70159_w,motionX
field_70160_al,isAirBorne
field_70161_v,posZ
field_70162_ai,chunkCoordY
field_70163_u,posY
field_70164_aj,chunkCoordZ
field_70165_t,posX
field_70166_s,prevPosZ
field_70167_r,prevPosY
field_70169_q,prevPosX
field_70170_p,worldObj
field_70171_ac,inWater
field_70172_ad,hurtResistantTime
field_70173_aa,ticksExisted
field_70174_ab,fireResistance
field_70175_ag,addedToChunk
field_70176_ah,chunkCoordX
field_70177_z,rotationYaw
field_70178_ae,isImmuneToFire
field_70179_y,motionZ
field_70180_af,dataWatcher
field_70181_x,motionY
field_70191_b,throwableShake
field_70192_c,thrower
field_70194_h,ticksInGround
field_70195_i,ticksInAir
field_70197_d,potionDamage
field_70221_f,shatterOrDrop
field_70222_d,targetZ
field_70223_e,despawnTimer
field_70224_b,targetX
field_70225_c,targetY
field_70230_d,accelerationZ
field_70232_b,accelerationX
field_70233_c,accelerationY
field_70234_an,ticksInAir
field_70235_a,shootingEntity
field_70236_j,ticksAlive
field_70238_i,inGround
field_70249_b,arrowShake
field_70250_c,shootingEntity
field_70251_a,canBePickedUp
field_70252_j,ticksInGround
field_70253_h,inData
field_70254_i,inGround
field_70255_ao,damage
field_70256_ap,knockbackStrength
field_70257_an,ticksInAir
field_70259_a,entityDragonObj
field_70260_b,health
field_70261_a,innerRotation
field_70262_b,lightningState
field_70263_c,boltLivingTime
field_70264_a,boltVertex
field_70272_f,boatZ
field_70273_g,boatYaw
field_70274_d,boatX
field_70275_e,boatY
field_70276_b,speedMultiplier
field_70277_c,boatPosRotationIncrements
field_70278_an,velocityZ
field_70279_a,isBoatEmpty
field_70280_j,velocityY
field_70281_h,boatPitch
field_70282_i,velocityX
field_70290_d,hoverStart
field_70291_e,health
field_70292_b,age
field_70457_g,itemStack
field_70458_d,player
field_70459_e,inventoryChanged
field_70460_b,armorInventory
field_70461_c,currentItem
field_70462_a,mainInventory
field_70464_b,inventoryWidth
field_70465_c,eventHandler
field_70466_a,stackList
field_70467_a,stackResult
field_70472_d,currentRecipe
field_70473_e,currentRecipeIndex
field_70474_b,theInventory
field_70475_c,thePlayer
field_70476_a,theMerchant
field_70477_b,upperChest
field_70478_c,lowerChest
field_70479_a,name
field_70481_b,slotsCount
field_70482_c,inventoryContents
field_70483_a,inventoryTitle
field_70488_a,associatedChest
field_70499_f,isInReverse
field_70500_g,matrix
field_70506_as,velocityZ
field_70507_ar,velocityY
field_70508_aq,velocityX
field_70509_j,minecartY
field_70510_h,turnProgress
field_70511_i,minecartX
field_70512_ao,minecartYaw
field_70513_ap,minecartPitch
field_70514_an,minecartZ
field_70516_a,fuse
field_70520_f,tickCounter1
field_70522_e,art
field_70529_d,xpOrbHealth
field_70530_e,xpValue
field_70531_b,xpOrbAge
field_70533_a,xpColor
field_70544_f,particleScale
field_70545_g,particleGravity
field_70546_d,particleAge
field_70547_e,particleMaxAge
field_70548_b,particleTextureJitterX
field_70549_c,particleTextureJitterY
field_70550_a,particleIcon
field_70551_j,particleBlue
field_70552_h,particleRed
field_70553_i,particleGreen
field_70554_ao,interpPosY
field_70555_ap,interpPosZ
field_70556_an,interpPosX
field_70562_a,flameScale
field_70563_a,materialType
field_70564_aq,bobTimer
field_70570_a,reddustParticleScale
field_70571_a,portalParticleScale
field_70572_as,portalPosZ
field_70573_ar,portalPosY
field_70574_aq,portalPosX
field_70575_a,particleScaleOverTime
field_70576_a,footstepAge
field_70577_ar,currentFootSteps
field_70578_aq,footstepMaxAge
field_70579_a,timeSinceStart
field_70580_aq,maximumTime
field_70583_ar,theRenderEngine
field_70585_a,noteParticleScale
field_70586_a,lavaParticleScale
field_70587_a,smokeParticleScale
field_70588_a,snowDigParticleScale
field_70590_a,baseSpellTextureIndex
field_70593_as,maxAge
field_70594_ar,age
field_70696_bz,attackTarget
field_70699_by,navigator
field_70701_bs,moveForward
field_70702_br,moveStrafing
field_70703_bu,isJumping
field_70704_bt,randomYawVelocity
field_70705_bn,newRotationPitch
field_70708_bq,entityAge
field_70709_bj,newPosX
field_70710_bk,newPosY
field_70712_bm,newRotationYaw
field_70713_bf,activePotionsMap
field_70714_bg,tasks
field_70715_bh,targetTasks
field_70716_bi,newPosRotationIncrements
field_70717_bb,attackingPlayer
field_70718_bc,recentlyHit
field_70720_be,arrowHitTimer
field_70721_aZ,limbSwingAmount
field_70722_aY,prevLimbSwingAmount
field_70723_bA,senses
field_70725_aQ,deathTime
field_70726_aT,cameraPitch
field_70727_aS,prevCameraPitch
field_70728_aV,experienceValue
field_70729_aU,dead
field_70732_aI,prevSwingProgress
field_70733_aJ,swingProgress
field_70737_aN,hurtTime
field_70738_aO,maxHurtTime
field_70739_aP,attackedAtYaw
field_70744_aE,scoreValue
field_70746_aG,landMovementFactor
field_70747_aH,jumpMovementFactor
field_70749_g,lookHelper
field_70752_e,potionsNeedUpdate
field_70754_ba,limbSwing
field_70755_b,entityLivingToAttack
field_70756_c,revengeTimer
field_70757_a,livingSoundTime
field_70758_at,prevRotationYawHead
field_70759_as,rotationYawHead
field_70760_ar,prevRenderYawOffset
field_70761_aq,renderYawOffset
field_70762_j,bodyHelper
field_70765_h,moveHelper
field_70767_i,jumpHelper
field_70771_an,maxHurtResistantTime
field_70772_bD,maximumHomeDistance
field_70773_bE,jumpTicks
field_70775_bC,homePosition
field_70811_b,squishFactor
field_70812_c,prevSquishFactor
field_70813_a,squishAmount
field_70827_d,carriableBlocks
field_70833_d,timeSinceIgnited
field_70834_e,lastActiveTime
field_70837_d,angerLevel
field_70838_e,randomSoundDelay
field_70847_d,heightOffset
field_70848_e,heightOffsetUpdateTime
field_70855_f,attackTimer
field_70856_g,holdRoseTick
field_70857_d,villageObj
field_70858_e,homeCheckTimer
field_70859_f,squidYaw
field_70860_g,prevSquidYaw
field_70861_d,squidPitch
field_70862_e,prevSquidPitch
field_70863_bz,randomMotionSpeed
field_70864_bA,rotationVelocity
field_70865_by,lastTentacleAngle
field_70866_j,tentacleAngle
field_70867_h,squidRotation
field_70868_i,prevSquidRotation
field_70869_bD,randomMotionVecY
field_70870_bE,randomMotionVecZ
field_70872_bC,randomMotionVecX
field_70881_d,inLove
field_70883_f,destPos
field_70887_j,timeUntilNextEgg
field_70899_e,sheepTimer
field_70911_d,aiSit
field_70914_e,aiTempt
field_70924_f,headRotationCourseOld
field_70925_g,isWet
field_70926_e,headRotationCourse
field_70927_j,prevTimeWolfIsShaking
field_70928_h,isShaking
field_70929_i,timeWolfIsShaking
field_70935_b,customer
field_70936_c,recipeList
field_70937_a,theMerchantInventory
field_70952_f,isMating
field_70953_g,isPlaying
field_70954_d,villageObj
field_70955_e,randomTickDivider
field_70956_bz,wealth
field_70959_by,needsInitilization
field_70961_j,timeUntilReset
field_70962_h,buyingPlayer
field_70963_i,buyingList
field_70976_f,ringBufferIndex
field_70977_g,dragonPartArray
field_70978_d,targetZ
field_70979_e,ringBuffer
field_70980_b,targetX
field_70981_c,targetY
field_70982_bz,dragonPartTail3
field_70983_bA,dragonPartWing1
field_70984_by,dragonPartTail2
field_70985_j,dragonPartTail1
field_70986_h,dragonPartHead
field_70987_i,dragonPartBody
field_70988_bD,animTime
field_70989_bE,forceNewTarget
field_70990_bB,dragonPartWing2
field_70991_bC,prevAnimTime
field_70992_bH,healingEnderCrystal
field_70993_bI,target
field_70994_bF,slowed
field_70995_bG,deathTicks
field_71067_cb,experienceTotal
field_71068_ca,experienceLevel
field_71069_bz,inventoryContainer
field_71070_bA,openContainer
field_71071_by,inventory
field_71072_f,itemInUseCount
field_71073_d,startMinecartRidingCoordinate
field_71074_e,itemInUse
field_71075_bZ,capabilities
field_71076_b,sleepTimer
field_71077_c,spawnChunk
field_71078_a,theInventoryEnderChest
field_71080_cy,prevTimeInPortal
field_71081_bT,playerLocation
field_71083_bS,sleeping
field_71086_bY,timeInPortal
field_71087_bX,inPortal
field_71088_bW,timeUntilPortal
field_71090_bL,xpCooldown
field_71093_bK,dimension
field_71100_bB,foodStats
field_71101_bC,flyToggleTimer
field_71102_ce,speedInAir
field_71104_cf,fishEntity
field_71106_cc,experience
field_71107_bF,prevCameraYaw
field_71108_cd,speedOnGround
field_71109_bG,cameraYaw
field_71129_f,loadedChunks
field_71130_g,destroyedItemsNetCache
field_71131_d,managedPosX
field_71132_e,managedPosZ
field_71133_b,mcServer
field_71134_c,theItemInWorldManager
field_71135_a,playerNetServerHandler
field_71136_j,playerConqueredTheEnd
field_71137_h,isChangingQuantityOnly
field_71138_i,ping
field_71139_cq,currentWindowId
field_71140_co,chatColours
field_71143_cn,chatVisibility
field_71144_ck,lastExperience
field_71146_ci,lastFoodLevel
field_71147_cj,wasHungry
field_71148_cg,translator
field_71149_ch,lastHealth
field_71154_f,renderArmYaw
field_71155_g,renderArmPitch
field_71156_d,sprintToggleTimer
field_71157_e,sprintingTicksLeft
field_71158_b,movementInput
field_71159_c,mc
field_71163_h,prevRenderArmYaw
field_71164_i,prevRenderArmPitch
field_71174_a,sendQueue
field_71180_f,otherPlayerMPYaw
field_71181_g,otherPlayerMPPitch
field_71182_d,otherPlayerMPY
field_71183_e,otherPlayerMPZ
field_71184_b,otherPlayerMPPosRotationIncrements
field_71185_c,otherPlayerMPX
field_71186_a,isItemInUse
field_71280_D,buildLimit
field_71284_A,pvpEnabled
field_71285_B,allowFlight
field_71286_C,motd
field_71287_L,worldName
field_71288_M,isDemo
field_71289_N,enableBonusChest
field_71290_O,worldIsBeingDeleted
field_71292_I,serverKeyPair
field_71293_J,serverOwner
field_71294_K,folderName
field_71295_T,startProfiling
field_71296_Q,serverIsRunning
field_71298_S,userMessage
field_71299_R,timeOfLastWarning
field_71302_d,currentTask
field_71303_e,percentDone
field_71304_b,theProfiler
field_71305_c,worldServers
field_71307_n,usageSnooper
field_71308_o,anvilFile
field_71309_l,mcServer
field_71310_m,anvilConverterForAnvilFile
field_71311_j,tickTimeArray
field_71312_k,timeOfLastDimensionTick
field_71315_w,tickCounter
field_71316_v,serverStopped
field_71317_u,serverRunning
field_71318_t,serverConfigManager
field_71319_s,serverPort
field_71320_r,hostname
field_71321_q,commandManager
field_71322_p,playersOnline
field_71323_z,canSpawnNPCs
field_71324_y,canSpawnAnimals
field_71325_x,onlineMode
field_71335_s,guiIsEnabled
field_71337_q,gameType
field_71338_p,canSpawnStructures
field_71339_n,theRConThreadMain
field_71340_o,settings
field_71341_l,pendingCommandList
field_71342_m,theRConThreadQuery
field_71345_q,lanServerPing
field_71346_p,isPublic
field_71348_o,isGamePaused
field_71349_l,mc
field_71350_m,theWorldSettings
field_71412_D,mcDataDir
field_71415_G,inGameHasFocus
field_71417_B,mouseHelper
field_71419_L,debugUpdateTime
field_71420_M,fpsCounter
field_71421_N,prevFrameTime
field_71422_O,currentServerData
field_71423_H,systemTime
field_71424_I,mcProfiler
field_71425_J,running
field_71426_K,debug
field_71427_U,usageSnooper
field_71428_T,timer
field_71429_W,leftClickCounter
field_71431_Q,fullscreen
field_71432_P,theMinecraft
field_71433_S,crashReporter
field_71434_R,hasCrashed
field_71435_Y,tempDisplayHeight
field_71436_X,tempDisplayWidth
field_71437_Z,theIntegratedServer
field_71438_f,renderGlobal
field_71439_g,thePlayer
field_71440_d,displayHeight
field_71441_e,theWorld
field_71442_b,playerController
field_71443_c,displayWidth
field_71444_a,memoryReserve
field_71445_n,isGamePaused
field_71446_o,renderEngine
field_71449_j,session
field_71452_i,effectRenderer
field_71453_ak,myNetworkManager
field_71454_w,skipRenderWorld
field_71455_al,integratedServerIsRunning
field_71456_v,ingameGUI
field_71457_ai,joinPlayerCounter
field_71458_u,guiAchievement
field_71459_aj,isDemo
field_71460_t,entityRenderer
field_71461_s,loadingScreen
field_71462_r,currentScreen
field_71464_q,standardGalacticFontRenderer
field_71465_an,debugProfilerName
field_71466_p,fontRendererObj
field_71467_ac,rightClickDelayTimer
field_71469_aa,saveLoader
field_71470_ab,debugFPS
field_71474_y,gameSettings
field_71475_ae,serverName
field_71476_x,objectMouseOver
field_71477_af,serverPort
field_71510_d,crashReportFile
field_71511_b,cause
field_71512_c,crashReportSections
field_71513_a,description
field_71533_a,theAdmin
field_71561_b,commandSet
field_71562_a,commandMap
field_71567_b,allowedCharactersArray
field_71576_a,theReportedExceptionCrashReport
field_72307_f,hitVec
field_72308_g,entityHit
field_72313_a,typeOfHit
field_72334_f,maxZ
field_72336_d,maxX
field_72337_e,maxY
field_72338_b,minY
field_72339_c,minZ
field_72340_a,minX
field_72400_f,mcServer
field_72401_g,bannedPlayers
field_72402_d,viewDistance
field_72403_e,dateFormat
field_72404_b,playerEntityList
field_72405_c,maxPlayers
field_72407_n,commandsAllowedForAll
field_72408_o,playerPingIndex
field_72409_l,whiteListEnforced
field_72410_m,gameType
field_72411_j,whiteListedPlayers
field_72412_k,playerNBTManagerObj
field_72413_h,bannedIPs
field_72414_i,ops
field_72416_e,hostPlayerData
field_72448_b,yCoord
field_72449_c,zCoord
field_72450_a,xCoord
field_72595_f,requestIdAsString
field_72596_d,requestId
field_72597_e,challengeValue
field_72598_b,timestamp
field_72599_c,randomChallenge
field_72614_f,serverSocketList
field_72616_e,socketList
field_72617_b,server
field_72618_c,rconThread
field_72619_a,running
field_72629_g,lastAuthCheckTime
field_72630_n,buffer
field_72631_o,incomingPacket
field_72632_l,worldName
field_72633_m,querySocket
field_72634_j,maxPlayers
field_72635_k,serverMotd
field_72636_h,queryPort
field_72637_i,serverPort
field_72638_v,lastQueryResponseTime
field_72639_u,output
field_72640_t,time
field_72641_s,queryClients
field_72642_r,serverHostname
field_72643_q,queryHostname
field_72647_g,rconPort
field_72648_l,clientThreads
field_72649_j,serverSocket
field_72650_k,rconPassword
field_72651_h,serverPort
field_72652_i,hostname
field_72657_g,loggedIn
field_72658_j,rconPassword
field_72659_h,clientSocket
field_72660_i,buffer
field_72666_a,hexDigits
field_72673_b,output
field_72674_a,byteArrayOutput
field_72696_f,xzDirectionsConst
field_72697_d,playerInstancesToUpdate
field_72698_e,playerViewRadius
field_72699_b,players
field_72700_c,playerInstances
field_72701_a,theWorldServer
