searge,name,side,desc
field_110699_Q,horseRightFaceMetal,0,The right metal connected to the horse's face ropes.
field_110700_P,horseLeftFaceMetal,0,The left metal connected to the horse's face ropes.
field_110701_S,horseRightRein,0,
field_110702_R,horseLeftRein,0,
field_110703_f,muleLeftEar,0,The left ear box for the mule model.
field_110704_g,muleRightEar,0,The right ear box for the mule model.
field_110705_d,horseLeftEar,0,
field_110706_e,horseRightEar,0,
field_110709_a,head,0,
field_110710_n,tailTip,0,
field_110711_o,backLeftLeg,0,
field_110712_l,tailBase,0,
field_110713_m,tailMiddle,0,
field_110714_j,mane,0,
field_110715_k,body,0,
field_110716_h,neck,0,
field_110717_i,horseFaceRopes,0,The box for the horse's ropes on its face.
field_110718_w,backLeftHoof,0,
field_110719_v,backLeftShin,0,
field_110720_z,backRightHoof,0,
field_110721_y,backRightShin,0,
field_110722_x,backRightLeg,0,
field_110737_b,particleTextures,0,
field_110778_a,shadowTextures,0,
field_110780_a,arrowTextures,0,
field_110782_f,boatTextures,0,
field_110785_a,experienceOrbTextures,0,
field_110787_a,enderCrystalTextures,0,
field_110789_a,mapBackgroundTextures,0,
field_110798_h,RES_ITEM_GLINT,0,
field_110801_f,leashKnotModel,0,
field_110802_a,leashKnotTextures,0,
field_110804_g,minecartTextures,0,
field_110810_f,witherTextures,0,
field_110811_a,invulnerableWitherTextures,0,
field_110830_f,creeperTextures,0,
field_110833_a,cowTextures,0,
field_110835_a,batTextures,0,
field_110837_a,blazeTextures,0,
field_110839_f,endermanTextures,0,
field_110842_f,enderDragonExplodingTextures,0,
field_110843_g,enderDragonCrystalBeamTextures,0,
field_110844_k,enderDragonTextures,0,
field_110850_f,whiteHorseTextures,0,
field_110851_g,muleTextures,0,
field_110853_l,skeletonHorseTextures,0,
field_110854_k,zombieHorseTextures,0,
field_110855_h,donkeyTextures,0,
field_110861_l,witherSkeletonTextures,0,
field_110862_k,skeletonTextures,0,
field_110864_q,zombieVillagerTextures,0,
field_110865_p,zombieTextures,0,
field_110868_f,ghastShootingTextures,0,
field_110869_a,ghastTextures,0,
field_110871_a,zombieTextures,0,
field_110873_a,magmaCubeTextures,0,
field_110875_f,ocelotTextures,0,
field_110876_g,redOcelotTextures,0,
field_110877_a,blackOcelotTextures,0,
field_110878_h,siameseOcelotTextures,0,
field_110880_a,mooshroomTextures,0,
field_110882_a,silverfishTextures,0,
field_110884_f,shearedSheepTextures,0,
field_110887_f,pigTextures,0,
field_110890_f,spiderTextures,0,
field_110893_a,caveSpiderTextures,0,
field_110895_a,snowManTextures,0,
field_110897_a,slimeTextures,0,
field_110899_a,ironGolemTextures,0,
field_110901_a,squidTextures,0,
field_110903_f,villagerTextures,0,
field_110904_g,farmerVillagerTextures,0,
field_110905_l,smithVillagerTextures,0,
field_110906_m,butcherVillagerTextures,0,
field_110907_k,priestVillagerTextures,0,
field_110908_h,librarianVillagerTextures,0,
field_110910_a,witchTextures,0,
field_110912_f,witherTextures,0,
field_110913_a,invulnerableWitherTextures,0,
field_110915_f,tamedWolfTextures,0,
field_110916_g,anrgyWolfTextures,0,
field_110917_a,wolfTextures,0,
field_110920_a,chickenTextures,0,
field_110922_T,locationLightMap,0,
field_110923_r,locationSnowPng,0,
field_110924_q,locationRainPng,0,
field_110925_j,locationCloudsPng,0,
field_110926_k,locationEndSkyPng,0,
field_110927_h,locationMoonPhasesPng,0,
field_110928_i,locationSunPng,0,
field_110929_d,RES_UNDERWATER_OVERLAY,0,
field_110931_c,RES_MAP_BACKGROUND,0,
field_110973_g,frameCounter,0,
field_110974_d,originY,0,
field_110975_c,originX,0,
field_110976_a,framesTextureData,0,
field_110977_n,minV,0,
field_110978_o,maxV,0,
field_110979_l,minU,0,
field_110980_m,maxU,0,
field_110982_k,animationMetadata,0,
field_110983_h,tickCounter,0,
field_110984_i,iconName,0,
field_110999_b,missingTextureData,0,
field_111000_c,dataBuffer,0,
field_111001_a,missingTexture,0,
field_111053_a,numericVariablePattern,2,"Pattern that matches numeric variable placeholders in a resource string, such as ""%d"", ""%3$d"", ""%.2f"""
field_111113_b,defaultValue,2,
field_111114_c,shouldWatch,2,
field_111115_a,unlocalizedName,2,
field_111118_b,maximumValue,2,
field_111119_c,description,2,
field_111120_a,minimumValue,2,
field_111132_f,baseValue,2,
field_111133_g,needsUpdate,2,
field_111134_d,mapByName,2,
field_111135_e,mapByUUID,2,
field_111136_b,genericAttribute,2,The Attribute this is an instance of
field_111137_c,mapByOperation,2,
field_111138_a,attributeMap,2,The BaseAttributeMap this attributeInstance can be found in
field_111139_h,cachedValue,2,
field_111153_b,attributesByName,2,
field_111154_a,attributes,2,
field_111162_d,attributeInstanceSet,2,
field_111163_c,descriptionToAttributeInstanceMap,2,
field_111170_d,id,2,
field_111171_e,isSaved,2,"If false, this modifier is not saved in NBT. Used for ""natural"" modifiers like speed boost from sprinting"
field_111172_b,operation,2,
field_111173_c,name,2,
field_111174_a,amount,2,
field_111180_a,horseHost,2,
field_111188_I,attributeModifierMap,2,Contains a Map of the AttributeModifiers registered by potions
field_111192_g,previousTotalWorldTime,2,time what is using to check if InhabitedTime should be calculated
field_111193_e,playerInstanceList,2,This field is using when chunk should be processed (every 8000 ticks)
field_111198_g,previousWorldTime,2,time what is using when chunk InhabitedTime is being calculated
field_111203_a,moonPhaseFactors,2,
field_111204_q,inhabitedTime,2,the cumulative number of ticks players have been in this chunk
field_111210_e,itemModifierUUID,2,
field_111230_s,enchantmentTypes,2,
field_111242_f,theHorse,2,
field_111263_d,movementSpeed,2,
field_111264_e,attackDamage,2,
field_111265_b,followRange,2,
field_111266_c,knockbackResistance,2,
field_111267_a,maxHealth,2,
field_111273_g,locationFontTexture,0,
field_111274_c,unicodePageLocations,0,
field_111284_a,DECIMALFORMAT,2,
field_120014_b,ticks,1,
field_120015_a,server,1,
field_120021_b,server,1,
field_130070_K,fileResourcepacks,0,
field_130074_a,joinerResourcePacks,0,
field_130222_e,rotated,0,
field_130223_c,width,0,
field_130224_d,height,0,
field_135017_as,mcLanguageManager,0,
field_135019_a,languages,0,
field_135030_b,splitter,0,"Splits on ""="""
field_135036_d,bidirectional,0,
field_135037_b,region,0,
field_135038_c,name,0,
field_135039_a,languageCode,0,
field_135046_d,languageMap,0,
field_135047_b,theMetadataSerializer,0,
field_135048_c,currentLanguage,0,
field_135049_a,currentLocale,0,
field_135054_a,i18nLocale,0,
field_135057_d,setResourceDomains,0,
field_135065_b,equalSignSplitter,2,"A Splitter that splits a string on the first ""="".  For example, ""a=b=c"" would split into [""a"", ""b=c""]."
field_142016_bo,lastAttackerTime,2,Holds the value of ticksExisted when setLastAttacker was last called.
field_142022_ce,clientBrand,0,
field_142025_a,isRunningOnMac,0,
field_142052_b,revengeTimerOld,2,Store the previous revengeTimer value
field_143005_bX,playerLastActiveTime,2,
field_143008_E,maxPlayerIdleMinutes,2,
field_145761_f,customName,2,"The custom name of the command block. (defaults to ""@"")"
field_145762_d,lastOutput,2,The previously run command.
field_145763_e,commandStored,2,The command stored in the command block.
field_145764_b,successCount,2,The number of successful commands run. (used for redstone output)
field_145765_c,trackOutput,2,
field_145766_a,timestampFormat,2,The formatting for the timestamp on commands run.
field_145783_c,entityId,2,
field_145786_d,yTile,2,
field_145787_e,zTile,2,
field_145788_c,xTile,2,
field_145801_f,thrower,2,
field_145802_g,owner,2,
field_145803_d,logger,2,
field_145804_b,delayBeforeCanPickup,2,
field_145809_g,hurtEntities,2,
field_145810_d,tileEntityData,2,
field_145812_b,fallTime,2,
field_145813_c,shouldDropItem,2,
field_145815_h,fallHurtMax,2,
field_145816_i,fallHurtAmount,2,
field_145846_f,tileEntityInvalid,2,
field_145847_g,blockMetadata,2,
field_145850_b,worldObj,2,the instance of the world the tile entity is in.
field_145852_a,logger,2,
field_145853_j,classToNameMap,2,A HashMap storing the classes and mapping to the string names (reverse of nameToClassMap).
field_145854_h,blockType,2,the Block type that this TileEntity is contained within
field_145855_i,nameToClassMap,2,A HashMap storing string names of classes mapping to the actual java.lang.Class type.
field_145858_a,record,2,
field_145870_n,lastProgress,2,the progress in (de)extending
field_145872_l,shouldHeadBeRendered,2,
field_145873_m,progress,2,
field_145875_k,extending,2,if this piston is extending or not
field_145879_a,note,2,Note to play
field_145880_i,previousRedstoneState,2,stores the latest redstone state
field_145900_a,inventory,2,
field_145901_j,transferCooldown,2,
field_145902_i,customName,2,
field_145908_a,skullType,2,
field_145910_i,skullRotation,2,
field_145915_a,signText,2,
field_145916_j,isEditable,2,
field_145918_i,lineBeingEdited,2,"The index of the line currently being edited. Only used on client side, but defined on both. Note this is only really used when the > < are going to be visible."
field_145925_p,bookRotationPrev,2,
field_145926_a,tickCount,2,
field_145927_n,bookSpreadPrev,2,
field_145928_o,bookRotation,2,
field_145930_m,bookSpread,2,
field_145931_j,pageFlipPrev,2,
field_145933_i,pageFlip,2,
field_145941_a,inputSlots,2,an array of the input slot indices
field_145943_l,filledSlots,2,an integer with each bit specifying whether that slot of the stand contains a potion
field_145944_m,ingredientID,2,used to check if the current ingredient has been removed from the brewing stand during brewing
field_145945_j,brewingItemStacks,2,The ItemStacks currently placed in the slots of the brewing stand
field_145946_k,brewTime,2,
field_145947_i,outputSlots,2,an array of the output slot indices
field_145956_a,furnaceBurnTime,2,The number of ticks that the furnace will keep burning
field_145957_n,furnaceItemStacks,2,The ItemStacks that hold the items currently being used in the furnace
field_145958_o,furnaceCustomName,2,
field_145959_l,slotsBottom,2,
field_145960_m,slotsSides,2,
field_145962_k,slotsTop,2,
field_145963_i,currentItemBurnTime,2,The number of ticks that a fresh copy of the currently-burning item would keep the furnace burning for
field_145967_a,flowerPotItem,2,
field_145968_i,flowerPotData,2,
field_145975_i,prevLidAngle,2,The angle of the ender chest lid last tick
field_145981_s,customName,2,
field_145982_r,cachedChestType,2,
field_145983_q,ticksSinceSync,2,Server sync counter (once per 20 ticks)
field_145984_a,adjacentChestChecked,2,Determines if the check for adjacent chests has taken place.
field_145985_p,chestContents,2,
field_145986_n,prevLidAngle,2,The angle of the lid last tick
field_145987_o,numPlayersUsing,2,The number of players currently using this chest
field_145988_l,adjacentChestZPos,2,Contains the chest tile located adjacent to this one (if any)
field_145989_m,lidAngle,2,The current angle of the lid (between 0 and 1)
field_145990_j,adjacentChestXPos,2,Contains the chest tile located adjacent to this one (if any)
field_145991_k,adjacentChestXNeg,2,Contains the chest tile located adjacent to this one (if any)
field_145992_i,adjacentChestZNeg,2,Contains the chest tile located adjacent to this one (if any)
field_145997_a,outputSignal,2,
field_146009_a,effectsList,2,List of effects that Beacon can apply
field_146010_n,secondaryEffect,2,Secondary potion effect given by this beacon.
field_146011_o,payment,2,Item given to this beacon as payment.
field_146012_l,levels,2,Level of this beacon's pyramid.
field_146013_m,primaryEffect,2,Primary potion effect given by this beacon.
field_146015_k,isComplete,2,
field_146036_f,FISH,2,
field_146037_g,xTile,2,
field_146038_az,ticksCatchableDelay,2,
field_146039_d,JUNK,2,
field_146040_ay,ticksCaughtDelay,2,
field_146041_e,VALUABLES,2,
field_146042_b,angler,2,
field_146043_c,caughtEntity,2,
field_146044_a,shake,2,
field_146045_ax,ticksCatchable,2,
field_146046_j,inTile,2,
field_146047_aw,ticksInAir,2,
field_146048_h,yTile,2,
field_146049_av,ticksInGround,2,
field_146050_i,zTile,2,
field_146051_au,inGround,2,
field_146052_aI,clientMotionY,0,
field_146053_aJ,clientMotionZ,0,
field_146054_aA,fishApproachAngle,2,
field_146055_aB,fishPosRotationIncrements,2,
field_146056_aC,fishX,2,
field_146057_aD,fishY,2,
field_146058_aE,fishZ,2,
field_146059_aF,fishYaw,2,
field_146060_aG,fishPitch,2,
field_146061_aH,clientMotionX,0,
field_146084_br,playerInLove,2,
field_146087_bs,entityAIEatGrass,2,
field_146106_i,gameProfile,2,The player's unique game profile
field_146109_a,mc,0,
field_146120_f,width,0,Button width in pixels
field_146121_g,height,0,Button height in pixels
field_146122_a,buttonTextures,0,
field_146123_n,hovered,0,
field_146124_l,enabled,0,"True if this control is enabled, false to disable."
field_146125_m,visible,0,Hides the button completely if false.
field_146126_j,displayString,0,The string displayed on this control.
field_146127_k,id,0,
field_146128_h,xPosition,0,The x position of this control.
field_146129_i,yPosition,0,The y position of this control.
field_146133_q,options,0,
field_146134_p,sliderValue,0,
field_146135_o,dragging,0,
field_146137_o,enumOptions,0,
field_146164_r,fontRenderer,0,
field_146170_l,centered,0,
field_146171_m,labelBgEnabled,0,
field_146172_j,visible,0,
field_146209_f,xPosition,0,
field_146210_g,yPosition,0,
field_146211_a,fontRendererInstance,0,
field_146212_n,canLoseFocus,0,if true the textbox can lose focus by clicking elsewhere on the screen
field_146213_o,isFocused,0,"If this value is true along with isEnabled, keyTyped will process the keys."
field_146214_l,cursorCounter,0,
field_146215_m,enableBackgroundDrawing,0,
field_146216_j,text,0,Has the current text being edited on the textbox.
field_146217_k,maxStringLength,0,
field_146218_h,width,0,The width of this text field.
field_146219_i,height,0,
field_146220_v,visible,0,True if this textbox is visible
field_146221_u,disabledColor,0,
field_146222_t,enabledColor,0,
field_146223_s,selectionEnd,0,"other selection position, maybe the same as the cursor"
